Content,ID,Timestamp,Length,LengthPalabras,Autor
@mileycyrus http://twitpic.com/3o4az - ohh its soo cute ,1574027417,2009-04-21 03:57:10,56,7,Hannahx333
@mileycyrus Awesome! I love the mask ,1574065577,2009-04-21 04:06:22,37,6,JBfangirl
@mileycyrus http://twitpic.com/3o4az - sweet! i love you! ,1574109221,2009-04-21 04:16:58,58,7,veilin
@mileycyrus hi miley  i loved you're movie it was amazing !,1675756029,2009-05-01 20:15:26,59,11,samlovesjonasx3
@mileycyrus i do that ALL the time. Don't worry about what other people say. ,1675790894,2009-05-01 20:20:15,77,14,McKayla_JB
"@mileycyrus Heyy!  Just wanted to say, in this video ( http://tinyurl.com/cz2a2v ) - your laugh at 4:31 is so cute. xD",1675790991,2009-05-01 20:20:16,118,21,squirl100
@mileycyrus my dad  growls at me when I have my feet on the dashboard lol It's not my fault it's comfy ,1675861500,2009-05-01 20:30:21,103,21,teaganxoxo
"@mileycyrus http://twitpic.com/4dldq hey miley, this girl kinda looks just like you! lol ",1675861958,2009-05-01 20:30:25,89,12,kaito1412
"@mileycyrus http://twitpic.com/4dldq hey miley, this girl kinda looks just like you! lol ",1675862599,2009-05-01 20:30:32,89,12,kaito1412
@mileycyrus http://twitpic.com/3n4rz - She is stunning! wooooow! Love it! Love the song too ,1675863918,2009-05-01 20:30:41,92,13,RobertaSera
"@mileycyrus http://twitpic.com/4dldq hey miley, this girl kinda looks just like you! lol ",1675864403,2009-05-01 20:30:46,89,12,kaito1412
@mileycyrus Not at all! ... i do that all the time ,1676064398,2009-05-01 21:00:27,51,11,HeyitsVanessa
"@mileycyrus I ride with my feet on the dashboard all the time, def not obnoxious! it's comfy ",1676067247,2009-05-01 21:00:51,93,17,hannahrosales
@mileycyrus yes.yes it does ,1676222605,2009-05-01 21:25:40,28,4,doddzi0130
"@mileycyrus http://twitpic.com/3goxn - keep smiling,  god loves you ",1676425200,2009-05-01 22:00:34,68,8,belanniejb
@mileycyrus yourrr thee most amazinggg persooon in thiss totally twistedd worllldd! teamcyrus untill thee end! ,1676538162,2009-05-01 22:20:56,111,15,GabbyxMiley
@mileycyrus You are a bad girl Miley. Dont get your feet on the dashboard.  jk,1676565404,2009-05-01 22:26:11,78,15,MileyFanKorea
@mileycyrus Just stopping by to tell you im one of ur biggest fans and you inspire me more than you know   I hope to meet you someday..,1676565577,2009-05-01 22:26:13,135,27,colorMEpink92
@mileycyrus do you really respond back to your fans??? just wondering ,1676616113,2009-05-01 22:35:51,70,11,aleizaya
@mileycyrus miley u looked absolutely amazing and fabulous at all ur premieres overseas! just wanted to say ur amazing!  ,1676667604,2009-05-01 22:46:19,121,19,CDolla
@BrittanyySnoww her private page is the one with john lennon on the backscreen.  her real page is @mileycyrus,1676783978,2009-05-01 23:11:02,109,18,kiwikaty
@mileycyrus miley your movie is super fantastic  God is Good girl!!!!!!,1676849933,2009-05-01 23:26:17,71,11,KourtnieFitz
@mileycyrus no...everybody does that ,1676891791,2009-05-01 23:36:08,37,4,ale6rbd
@mileycyrus http://twitpic.com/33jqr - Is that Braison ? Or a girl ,1677243853,2009-05-02 01:06:29,67,10,Hazza_W
"@mileycyrus i'm not sure if this is how too comment you, haha bt i just wanted to say i think you're amazing and i love u, haha ",1677361217,2009-05-02 01:41:00,128,27,OliviaGarnett
"@mileycyrus Yesss....If I'm driving and feet are on the dashboard, it drives me crazy!  Same as with papers on the dash!  ",1677377590,2009-05-02 01:45:59,122,21,alicemorrow
@mileycyrus http://twitpic.com/4cykv - ah i just love hannah and lola xD lol i mean miley and emily ,1677410075,2009-05-02 01:56:10,100,17,mikeljohnsan
"Town today to get some new clothes  @mileycyrus Hii, i watched your movie yesterdayy and it wass fabb i absolutely loved it ",1677751117,2009-05-02 03:47:13,124,22,JessWhite09
@mileycyrus ikr. i lov 2put my feet on dashboard-when u do pilates/yoga u always want to sit in weird ways rite!-in for the kill-la roux ,1677844386,2009-05-02 04:17:26,137,25,mcevoy1rachael
"@mileycyrus feet on the dashboard is kinda disgusting, not that im saying i dont do it  but it just is :d",1677857721,2009-05-02 04:21:40,105,21,Jennybah
@mileycyrus Yow Miley! I love the way you act and SiNG  I've watched HM the Movie. Haha ) I love the end part so much ,1677926304,2009-05-02 04:42:29,118,25,akosikristel
@mileycyrus http://twitpic.com/32mhc - Wow You Too Are Both Gorgeous! ,1677942051,2009-05-02 04:47:12,70,9,JoBrosandMiles
@mileycyrus i saw the hannah montana movie last night and i just wanted to say i thought it was really good!! so congrats on the movie ,1677960394,2009-05-02 04:52:32,135,26,Erin_Silver
@mileycyrus http://twitpic.com/4cykv - Sweet pic. I love it. ,1677977589,2009-05-02 04:57:23,61,8,SilvaSchreiner
@mileycyrus http://twitpic.com/3vt33 - i cnt believe ur the same age as me .....ur lifesytle is wat ppl dream about ... ,1678090921,2009-05-02 05:27:25,120,20,watever_trever
"@mileycyrus hey miley! do u know MANNY PACQUIAO? [my question doesn't make sense] but seriously, do u know him?  juz wondering..hehe",1678109908,2009-05-02 05:32:11,132,21,aprilyasmin_jb
"@mileycyrus Loved Hannah Montanna movie! your amazing miley, keep it up  xxx",1678218814,2009-05-02 05:57:43,76,12,CharlotteHomer
@mileycyrus would u mind if i share my feelings 2 u right now? [i think i've said my feelings already..  sorry..],1678241430,2009-05-02 06:02:21,113,21,aprilyasmin_jb
@mileycyrus hey miley.  just wonderin r u comin to australia anytime soon? id love to see you down here when you come  from haylie,1678241833,2009-05-02 06:02:26,130,24,hayz_grace
@mileycyrus my hubby HATES for me to put my feet on the dashboard which i do everytime we have a long drive ,1678289184,2009-05-02 06:12:28,108,22,cboyett
@mileycyrus Miley I was talking to your dad on yahoo messenger last night and I started to cry I love you Miley!  ,1678414587,2009-05-02 06:37:55,114,22,KaylaLovesMiley
"loved, loved, LOVED Hannah Montana: The Movie @mileycyrus is awesome ",1678437917,2009-05-02 06:42:28,69,10,LoraNorton
"@mileycyrus Dear Miley...we long to see ur videos on ur youtube channel, plz make a new video for questions   pretty plz &lt;3",1678465863,2009-05-02 06:47:50,126,22,melovemiley
@mileycyrus amen to that miley!! sometimes hes the only way to get thru the day ,1678604402,2009-05-02 07:12:57,80,15,sockerchicka
@mileycyrus http://tinyurl.com/c23xzk HAHA. did you know about this game?! ,1678663182,2009-05-02 07:23:02,75,9,livingasfoesX
@mileycyrus Thanks Miley ur an encouragement to us all!  Your the best!,1678912783,2009-05-02 08:03:19,71,12,mitchievious
@mileycyrus thats cute ,1679040539,2009-05-02 08:23:15,23,3,LaurenCaera
@mileycyrus : Hi Miley  Nice to meet u :],1679074460,2009-05-02 08:28:22,41,9,JolinDoan
@mileycyrus That's my favourite Bob Dylon song  such a legend...,1679074918,2009-05-02 08:28:26,64,10,silvijaaa
@mileycyrus Are you going to get to hang out with Demi tonite @ the 'Lollipops and Rainbows' event? It says you're both on the guest list ,1679107096,2009-05-02 08:33:05,138,26,Becky_x_x_
@mileycyrus http://twitpic.com/4cykv - cool !btw miley we saw ur movie yesterday and it was awesome!!welld one ,1679107313,2009-05-02 08:33:07,111,16,clauchriJBfans
@mileycyrus Miley!  Please tell everyone to buy Girls Aloud Untouchable! Every tweet helps  ty xo,1679108603,2009-05-02 08:33:18,97,15,leBeckster
@mileycyrus Miley!  Please tell everyone to buy Girls Aloud Untouchable! Every tweet helps  ty x,1679110310,2009-05-02 08:33:33,96,15,leBeckster
@mileycyrus Congrats for being one of the 100 most beautiful people in the world of the PEOPLE magazine ,1679144153,2009-05-02 08:38:31,104,18,nailzee
Last Night Was Jokes &lt;3 @mileycyrus The HM Movie Was Awesome. Yuur Such A Great Actress  &amp; A Great Role Model. Love Ya xoxo &lt;3,1679314778,2009-05-02 09:03:26,136,25,SaveTheRave
@mileycyrus haha i didnt know that pop stars could be crazy ,1680128176,2009-05-02 10:58:10,60,11,HiroTeinze
"@mileycyrus LOL! miley ,can you please follow me? ",1680129421,2009-05-02 10:58:20,50,8,SPROFISH545
@mileycyrus YAY! What about a rainbow-colored lollipop?! TOTALLY THE BEST THING EVER! Hahahah ,1680130631,2009-05-02 10:58:30,94,13,frontporchlife
@mileycyrus i just been to see the hannah montana movie it was really good  but i cried at the end lolz x,1680202580,2009-05-02 11:08:14,105,22,iyaitssuzanne
@mileycyrus oooh...sounds sweet  i'm watching hannah montana right now!,1680202593,2009-05-02 11:08:14,71,9,xoxomilliexoxo
@mileycyrus just saw your movie today was awesome ,1680202648,2009-05-02 11:08:15,50,8,EilidhMaxwell
@mileycyrus hey girl have a nice day ) smile foreva right?  u are so amazing.. really  ..god bless ya!,1680205125,2009-05-02 11:08:36,102,19,wennverastegui
@mileycyrus your brother doest look anything like you :S say hi from me  i'm actually having  a Lollipop no :S,1680239095,2009-05-02 11:13:20,110,20,amyroseayala
"@mileycyrus hey, the climb debuted #11 on the VH1 top 20 countdown, congrads ",1680239589,2009-05-02 11:13:24,77,13,Ashlee2326
"@mileycyrus http://twitpic.com/4cykv - omg! i love this pic. i love you... Miley, Hannah, Lilly, Lola, but most Miley and Emily!! ",1680240800,2009-05-02 11:13:34,130,20,jennahmontana
"@mileycyrus http://twitpic.com/4cykv - i love this pic, you both look great!  kisses miley, ILY so much",1680275289,2009-05-02 11:18:23,103,16,imunusual
@mileycyrus http://twitpic.com/4cykv - Emily is a superstar ,1680777336,2009-05-02 12:28:21,60,7,Nemerod
@mileycyrus that is so sweet! i love watching old baby videos with my family! ,1680777412,2009-05-02 12:28:22,78,14,bethanyjc
@mileycyrus Hi Miley! you are ok? you're amazing! i love rs  Kisses,1680847056,2009-05-02 12:37:59,67,12,Alloha2
@mileycyrus hey! hannah montana the movie came out yesterday me n my best m8 went to see it 2day and its amazing! well done  luv u ,1680849221,2009-05-02 12:38:18,131,26,Georgia321
@mileycyrus Hey Miley I hope ur having a decent day!  ur amazing at everything u do have a grt day!,1680849729,2009-05-02 12:38:22,99,20,hey2020
"@mileycyrus please, listen!  love you Miley!",1680885700,2009-05-02 12:43:21,44,6,annaclarad
"@mileycyrus hey, is it true that Lily and Oliver are dating? (in Hannah Montana) ",1680921795,2009-05-02 12:48:19,81,14,anneka13deleon
"@mileycyrus Listening to Shake It, reminds me of you ",1681139553,2009-05-02 13:18:19,53,9,DaiisyDot
@mileycyrus http://twitpic.com/47uaq - awwwwwww so happy she is ok ,1684874352,2009-05-02 22:18:54,67,9,mileycyrus_1
@mileycyrus your movie made me happy inside and out  Especially &quot;boom boom clap&quot; You're amazing!,1684955019,2009-05-02 22:34:13,106,15,smileitsashley
"@mileycyrus Omg, I love your sister's hairr!! ",1684981066,2009-05-02 22:39:27,46,7,Nev3rSh0utT4ryn
@mileycyrus http://twitpic.com/4fzo7 - you look dapper in this photo!  dont die your hair girl   xoxox,1685006641,2009-05-02 22:44:34,102,15,cuppcake69
"@mileycyrus http://twitpic.com/4fzo7 - Wow, so pretty both of ya  You go for it if you want to dye it back to what it was! ",1685241165,2009-05-02 23:35:02,123,24,lordkramuk
@mileycyrus lucky!!! i wanna go there one day. hopw all is well ,1685262604,2009-05-02 23:40:07,64,12,Adriennesc87
@mileycyrus hey wats  up...thats so cool ur goin to atlantis hope u hav a good time ,1685263296,2009-05-02 23:40:17,84,16,Austin023
@mileycyrus isn't it past your bedtime  just kidding!!!!!!,1685281504,2009-05-02 23:44:35,58,8,carmenaline
@mileycyrus omggg miley atlantis is AWSOMEEEE  your gonna have soo much fun ! iluu &lt;3333,1685281959,2009-05-02 23:44:42,91,15,adrianaxoxbaby
@mileycyrus http://twitpic.com/4fzo7 - Hi Miley   you should tie dye yur hurr!,1685282174,2009-05-02 23:44:45,78,11,alb127
@mileycyrus hey miley. how are you? ,1685282512,2009-05-02 23:44:50,36,6,joshie1226
@mileycyrus omg like have so much fun k  love ya &lt;3,1685282766,2009-05-02 23:44:54,54,11,skk123
@mileycyrus hey wats up....thats so cool u goin to atlantis hope u hav fun ,1685283228,2009-05-02 23:45:00,75,14,Austin023
@mileycyrus i'll come if you can get me tickets ,1685284550,2009-05-02 23:45:15,48,9,aliabdalii
@mileycyrus ah the lost city of atlantis lol. have fun! Btw i think u really suit that aubhurny reddish colour u died it last time. ,1685305690,2009-05-02 23:50:18,132,25,mcevoy1rachael
@mileycyrus OMG Atlantiss &lt;3! thats an awesome place  wish i could be there _,1685385035,2009-05-03 00:09:42,80,14,ChrisMarieC
"@mileycyrus http://twitpic.com/326b5 - ohh cute! i wanna have this dog, too ",1685464351,2009-05-03 00:30:26,76,11,MaddieandAshley
Listening to @mileycyrus 'Butterfly fly away'. I seriously cried when this played in the movie. One of my favorite songs ever ,1685555517,2009-05-03 00:55:46,126,21,dopeydoo
@mileycyrus http://twitpic.com/4cykv - wow.. itï¿½s very very nice photo.. You look fantastic? Miley..pls following me..please...  iï¿½m y ...,1685625400,2009-05-03 01:15:33,142,18,AndykkB
@mileycyrus going to see the hannah montana movie today !! jonathan ross interview convinced me  &quot;see my movie&quot; ,1685708860,2009-05-03 01:40:32,122,18,ShakinThatAss
@mileycyrus your hair will loook soooooooo nice dark! go for it  x,1685776266,2009-05-03 02:01:14,66,12,jessicarayxo
@mileycyrus I'll be in Atlantis in spirit! Have a amazing time ,1685822951,2009-05-03 02:16:00,63,11,ChrissyBrown85
"@mileycyrus I love Hanna Montana the movie  Great job miley,you're so great! xoxo",1685823428,2009-05-03 02:16:08,81,13,queen_ila
@mileycyrus http://twitpic.com/3goxn - I love your hair here. NICE ,1685871385,2009-05-03 02:31:29,67,9,strawwberryz
@mileycyrus http://twitpic.com/4fzo7 - It's very pretty (L) I love it xoxo Your hair is fantastic  I think is very good  please visi ...,1685872334,2009-05-03 02:31:47,136,23,vikesz09
@mileycyrus http://twitpic.com/4fzo7 - very preety  i like it  love u :x,1685905184,2009-05-03 02:42:21,72,11,Helen1993
@mileycyrus http://twitpic.com/2xcwa - awww  i love your parents hehe they're so outgoing just like youu [:,1685920136,2009-05-03 02:47:11,107,16,MileyIsAwesome
"@mileycyrus http://twitpic.com/4fzo7 - Thats a Nice picture, you are pretty!? you can try to dye your hair  xXx Tim ?",1685982592,2009-05-03 03:07:16,117,20,timstwit
@mileycyrus Don't dye your hair dark! I love it the colour it is ,1685997630,2009-05-03 03:12:11,65,13,__laura_
@mileycyrus i'm fan of you ; you're great and so talented ! ,1686076026,2009-05-03 03:37:47,60,12,laitausucre
@mileycyrus And I always pray for you guys to stick together. ,1686089910,2009-05-03 03:42:13,62,11,NickyMatt
@mileycyrus http://twitpic.com/4fzo7 - i love brandis hair that colour !! it looks so nice ,1686090377,2009-05-03 03:42:22,91,14,chloelouisehall
"@mileycyrus heyy miley. allison iraheta has got a twitter!  i havent seen u follow her, so just in case u didnt know! @AllisonOfficial ",1686123373,2009-05-03 03:52:59,135,23,chocomeow
@mileycyrus http://twitpic.com/3upg9 - Love both of you! Hope you had fun there  xoxo,1686185801,2009-05-03 04:12:51,85,13,Olian_V
@mileycyrus http://twitpic.com/3vt33 - GMTV!  i saw you on there  i loved it! x,1686202980,2009-05-03 04:18:18,79,13,sarahhpuxtyy
@mileycyrus  follow me  I'm following you :],1686283860,2009-05-03 04:42:51,44,7,MileyIsAwesome
@mileycyrus Atlantis is beautiful! Have a great time and a rockin' show   Wish I could take the hubby and kids down to see!,1686318553,2009-05-03 04:53:10,123,23,KLBPistocco
@mileycyrus Hi! I saw your movie yesterday...it was really good!! (i loved the song &quot;Butterfly fly away&quot;)   ps. Awesome background! ;),1686551413,2009-05-03 05:54:05,144,21,Roby93Roby
@mileycyrus i had soo much fun i wish miley where here for the event thanks miley for being a good role model love you to death xxx peace ,1686778072,2009-05-03 06:44:15,138,28,JodieMiley
@mileycyrus i think you should come to London Ontario Canada ,1686850764,2009-05-03 06:59:24,61,10,sidlefan8
i love my @taylorswift @ddlovato @mileycyrus @JonasBrothers playlist also with @ladygaga  &amp; @britneyspears  ,1686851981,2009-05-03 06:59:39,112,13,agvj
@mileycyrus you looked realllly pretty with dark hair. ,1686852570,2009-05-03 06:59:47,55,8,Robinfors4
"OMG! So many followers!! Thank you!!!!! But, haha, I still want more =D You guys should make me feel like @mileycyrus and @taylorswift13 ",1686903288,2009-05-03 07:09:39,137,23,veilin
"@mileycyrus http://twitpic.com/4fzo7 - Brandi is now one of my fellow red heads (H) Your hair is awesome  Miley, your hair is nice how ...",1686904644,2009-05-03 07:09:55,138,24,x3_Hannah
"@mileycyrus Miley you look gorgeous with light hair. You look gorgeous with dark hair too, but I think you should keep it light! ",1687012225,2009-05-03 07:30:10,129,23,Audrizzie
"@mileycyrus www.myspace.com/EllaPaigeMusic - She wrote you a song called Not To Loose, You should check it out! ",1687125534,2009-05-03 07:50:26,112,17,XSkyMStarX
@mileycyrus what happen on may 16? ,1687183958,2009-05-03 08:00:26,35,6,ValeItaly
@mileycyrus have fun in atlantis! wish i could be there ,1687214924,2009-05-03 08:05:27,56,10,jonaswiftEJ
@mileycyrus when are you coming to brazil?? we're waiting for you!!!!! ,1687216644,2009-05-03 08:05:44,71,11,cicabm
@mileycyrus Have fun miley!! You deserve it!! ,1687249025,2009-05-03 08:11:03,46,7,LuvzEdina
@mileycyrus Green Day new cd on the 15th and you on the 16th. woo!! ,1687278214,2009-05-03 08:15:50,68,14,SpiderTre
"@mileycyrus I really want to come, but I live in Denmark. So that's maybe going to be a little bit hard! hehe ",1687279034,2009-05-03 08:15:57,110,22,EmmaCrone
"@mileycyrus http://twitpic.com/4fzo7 - I'm sure that you gonna look great in dark again !  you are always beautiful Miles, It dosen't  ...",1687307029,2009-05-03 08:20:34,138,22,littlemilez
"@mileycyrus you have changed my life, thankyou i love you so much, God Bless, your my hero ",1687307788,2009-05-03 08:20:41,91,17,maliajonas
"@mileycyrus omg,i wish a good show for u *-* but i can't go ~: but i can watch on utube  xoxo",1687308391,2009-05-03 08:20:47,93,21,gabesbarros
@mileycyrus have a good day miley cyrus ,1687309815,2009-05-03 08:21:01,40,7,sihlovesjonas
@mileycyrus hope all is good w/ Justin =/ I heared u two got into a fight at the studio.Have a nice day Miley! ,1687465466,2009-05-03 08:46:14,111,23,MiLoveIsTrue
@mileycyrus ive been there before its so fun! be sure to go on the big water slide and go on the tube ride in the fish tank ,1687563739,2009-05-03 09:01:37,124,27,justcori
@mileycyrus May 16th is my birthday! ,1687627330,2009-05-03 09:11:16,37,6,richiefrellow09
has bought a load of @mileycyrus tissues  i'm waaaay too cool.,1687630730,2009-05-03 09:11:48,62,11,PaulaaGeorgee
@mileycyrus http://twitpic.com/3pf7v - haha you should wear hat EVERYDAYY  jayy kayy ;),1687866697,2009-05-03 09:47:02,87,12,vannacyrusz
@mileycyrus I wish i could go =/ i thinkk you should go on tour though soo i can seee you ,1687901123,2009-05-03 09:52:07,90,20,kaaatherinne
@mileycyrus are you allowed to curse? ,1688893755,2009-05-03 12:09:35,38,6,paigesofapril
"@mileycyrus hey just watched hannah montana the movie! it was great!!!  i loved the songs, i'm going around singing them to myself now =P",1688896226,2009-05-03 12:09:56,137,24,trine1990
@mileycyrus http://twitpic.com/4fzo7 - i luv brandi's new hair i think u would look awesome with darker hair too ,1690796666,2009-05-03 16:23:59,113,18,tweeeeetfreak21
@mileycyrus Hey just started following you! can't wait to read your updates! ,1690908183,2009-05-03 16:39:16,77,12,kay750
"@mileycyrus www.myspace.com/EllaPaigeMusic - She wrote you a song called Not To Loose, You should check it out! ",1690941827,2009-05-03 16:43:55,112,17,XSkyMStarX
@mileycyrus hi miley I LOVE YOU So MUch  you are the best ,1691127440,2009-05-03 17:09:21,58,12,NicemileycFL
@mileycyrus Phil and Tara Burke. Thank you ,1691823595,2009-05-03 18:41:08,43,7,MelissaClouse
@mileycyrus  Hey Miley! Hey Miley! Hey Miley! Hey Miley! ok thats all I wanted to say!  Ur beautiful and hope u had a awesome day!,1692217070,2009-05-03 19:31:25,130,25,hey2020
"@mileycyrus - fabulous career and a lazy day off, some girls have all the luck aha ",1692217183,2009-05-03 19:31:25,83,16,BillieBear
@mileycyrus Yeah!! Being lazy rocks ,1692218707,2009-05-03 19:31:37,36,5,anniemariejonas
@mileycyrus you....are.....awesome. haha. do you have a say now number? so i can leave a fan message..haha. you are like my inspiration! ,1692219093,2009-05-03 19:31:40,137,22,helloimerin
@mileycyrus I agree just kick back and relax ,1692255306,2009-05-03 19:36:17,45,8,thesldude86
@mileycyrus yup! you're right! sometimes laziness beats boredom! ,1692255558,2009-05-03 19:36:19,65,8,apriannemarie
@mileycyrus will you release your duet with little david archie on itunes ? my new favorite song ,1692255574,2009-05-03 19:36:18,97,17,abbyynels
@mileycyrus lazy=so fabbb... umm P.S. props to your hot ass boyfriend babygirllll ,1692255844,2009-05-03 19:36:21,82,12,VanessaBABYYY
@mileycyrus sounds familiar...i stayed in ALL day too... sometimes we just need a lazy day! LOL ,1692257457,2009-05-03 19:36:33,96,16,tyson_ray
@mileycyrus that's what I did ,1692257741,2009-05-03 19:36:35,30,5,letmegrowstudio
"@mileycyrus Do you love your New Zealand fans, too, Miley?! ",1692295113,2009-05-03 19:41:19,60,10,AshyJonas
@mileycyrus what about Mexican fans? ,1692295677,2009-05-03 19:41:23,37,5,mean_b
@mileycyrus wow you actually get a day off  curl up in your pj's and watch movies!,1692334138,2009-05-03 19:46:21,82,16,sarahdesjardins
@mileycyrus what about your New Zealand friends????! ,1692335443,2009-05-03 19:46:32,53,7,noitisop
@mileycyrus What about Australia? We rock!! And we think your pretty good too ,1692372939,2009-05-03 19:51:27,78,13,bowlandm
"@mileycyrus Oh, and by the way - my niece LOVES you!  We had a Hannah Montana marathon yesterday! lol   You're great!",1692374289,2009-05-03 19:51:37,117,21,musicasey
"@mileycyrus oh miley, we love you too, gope you come soon !  xx",1692374354,2009-05-03 19:51:38,63,13,maahj_
@mileycyrus MILEY I LOVE YOU SO SO SO SO MUCHH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1  ,1692490477,2009-05-03 20:06:29,114,10,ssophie1996
@MercWith4Mouth I am just WICKED excited @mileycyrus mentioned Brazil! That's my country!!! ,1692490594,2009-05-03 20:06:30,92,12,SheWhoGabz
@mileycyrus Omg. thank god...   I hope Oceanup see's this.. they need 2 get their fact's straight ! :|,1692490597,2009-05-03 20:06:30,102,18,twi_obsessed_xo
i agree with @mileycyrus that being lazy rocks!! ,1692491741,2009-05-03 20:06:39,49,8,_aam
@mileycyrus COME TO BRAZIL  you make me love you,1692567481,2009-05-03 20:16:43,48,9,claralobo9
"My friends Edward, he's wearing @mileycyrus Tshirt with pink color. I think he really love @mileycyrus. ",1692714907,2009-05-03 20:36:48,104,16,KayPlatinvm
@mileycyrus Well it's great you took the day off. U deserve a break after being so busy. Hey your HM movie just passed $70 Million ,1692785503,2009-05-03 20:46:46,131,25,RayRivers
"@mileycyrus http://twitpic.com/4fzo7 - Read about your love for your Brazilian fans, and as one of them, I must say: COME TO BRAZIL!!  ...",1692786653,2009-05-03 20:46:56,138,23,Raficha
"@mileycyrus &quot;if you ever don't feel close to god, guess who moved.&quot; good quote? ",1692888816,2009-05-03 21:01:37,90,14,jamiekhall
"@mileycyrus awww!! I knowwww, having some time to spend with yourself and your bed is the best thing evur  Hugz",1692959569,2009-05-03 21:12:04,111,20,BlueJoeCo
"@mileycyrus http://twitpic.com/4fzo7 - Grrr,I wish i had colored eyes..lol ",1692959778,2009-05-03 21:12:06,75,9,CrystalDee13
@mileycyrus you should cover that song ,1693055293,2009-05-03 21:26:48,39,6,odgazmo
@mileycyrus yeah we do ,1693116971,2009-05-03 21:36:36,23,4,fersurexd
@mileycyrus love love lovedddd the hannah montana movie!! now just listening to old miley music ,1693119721,2009-05-03 21:37:04,96,15,CorynMarzejon
"@mileycyrus: Would you go to senior ball with me?? Im chillaxed, got a GREAT sense of humor, AND handsome. ",1693179406,2009-05-03 21:47:04,107,19,MikePei
@mileycyrus what about your Scottish fans!? ,1693237665,2009-05-03 21:57:03,44,6,karen_eilidhmac
@mileycyrus I looooove that song! The Beatles (L) . Great music miley  You're great.,1693266071,2009-05-03 22:01:46,84,14,Camilatwo
"@mileycyrus mileey  I love your clothes,and your hair, and your songs.. but I really love your personality..",1693322093,2009-05-03 22:11:46,108,17,mii_
"@mileycyrus yes, we really do ",1693406258,2009-05-03 22:27:08,30,5,jessicamayssx3
@mileycyrus how cute 'we all live in a yellow submarine' ,1693484773,2009-05-03 22:41:59,57,10,AnaMenudo
@mileycyrus i was just listening to that song!...you rock ,1693487334,2009-05-03 22:42:30,58,9,Obssesiveposem
"@mileycyrus my 5yr old dhtr loved your movie, went to see it today, you are a great role model,keep up the good wrk. ",1693510286,2009-05-03 22:47:09,117,23,mendiasfam6
@mileycyrus http://twitpic.com/384nw - Wow your hair is really great ,1693745857,2009-05-03 23:37:30,69,9,jadecoba
"@mileycyrus yellow submarine, yellow submarine, yeah! ",1693894640,2009-05-04 00:12:02,54,6,dietini87
"@mileycyrus I'm a brazilian fan! please, send me a message! ",1693916245,2009-05-04 00:17:15,60,10,mateusnasc
@mileycyrus i dnt think i can ever get tired of&quot;The Climb&quot;its just 1 of those sngs u'll always remember  ...,1694035119,2009-05-04 00:47:40,118,20,Samm_xo
@mileycyrus http://twitpic.com/4fzo7 - When you'll come in Bulgaria??? You have a great fans here! ,1694238912,2009-05-04 01:42:41,99,14,bmxfan
@mileycyrus have you check oceanup?&quot;miley cyrus justin gaston fight after lunch&quot; you ok with justin?hmmm.im with you whatever happen ,1694439755,2009-05-04 02:38:05,143,19,ange321
@midgetmeg HI MEG! @mileycyrus Life's a climb but the view is great. ,1694568773,2009-05-04 03:12:49,69,12,Jayme1988
@mileycyrus : Come to VietNam to make a live Show Miley. there are so much fans love you at Viet Nam ,1694625329,2009-05-04 03:27:42,101,21,dongtwittee
"whats on my head now?@mileycyrus whats on my head next?@mileycyrus whats on my head later?@mileycyrus so yeah,thats pretty much it ",1695029526,2009-05-04 04:58:44,131,20,ange321
@mileycyrus Hey! r u back in La right now?What was ur favorite part bout Europe? I've never been out of the country xcept Canada  XO Jenna,1695191576,2009-05-04 05:28:33,138,26,actingchick0903
"@mileycyrus http://twitpic.com/3goxn - yes , everybody love you. i'm a german Fan. Follow me ! ",1695961352,2009-05-04 07:19:21,95,15,NiiSSii
@mileycyrus http://twitpic.com/4fzo7 - you both have so beatiful eyes  i wanna have them ,1695964314,2009-05-04 07:19:44,89,13,svanakei
@mileycyrus airsoft is so much fun! i play with my brothers and it's a great bonding experience. ,1751464948,2009-05-09 19:30:48,97,17,volcommloverrr3
@mileycyrus when u get a chance can u post a video of tinkerbell saying peekaboo i kinda wana hear him say it ,1751681231,2009-05-09 20:01:18,110,22,UnDeRsCore1107
@mileycyrus is on the radio ,1752019207,2009-05-09 20:51:08,28,5,colin0422
@mileycyrus YOU GAVE A GOOD SPEECH AT THE BREAST CANCER FOR REVLON FOR WOMEN TODAY ,1752647022,2009-05-09 22:31:53,83,15,Samtheman1521
@mileycyrus HI!  I'm Eunice Kyna! I'm a HUGE fan of yours! Can't wait for your next album! ;) ,1752896667,2009-05-09 23:21:52,94,18,eunicekyna
@mileycyrus tell everybody i said happy mothers day!  love ya! #1 fan love you miley you rock,1753096309,2009-05-10 00:07:04,93,17,BreeSmiley
@mileycyrus Airsoft is horrible!! Hope you didn't get hurt ,1753566109,2009-05-10 02:16:54,59,9,Starfish93
@mileycyrus http://twitpic.com/4ukqe - haha cute and beautiful  U R cool Miley.^^,1753566191,2009-05-10 02:16:55,81,11,oszikra
"@mileycyrus i think it's fun, you gotta hide, and defend from your enemy, fun huh? ",1753681449,2009-05-10 02:53:00,83,15,QuinzybySara
@mileycyrus I love you soo much !! Please follow Novemberkid or us !  Both is huge fans !  &lt; 3,1753988454,2009-05-10 04:27:48,97,20,MileyCFanClub
