Content,ID,Timestamp,Length,LengthPalabras,Autor
@ddlovato come to canada please i l u message back  i'd be sooooo happy !!!! ,1553145269,2009-04-18 13:29:32,77,15,TwiASRP
"@ddlovato hahhaha, if i were you i would be scared too. ",1553177475,2009-04-18 13:34:31,56,11,Bellejonas
"@ddlovato take care,, sometimes jet lag is annoying  but have a nice trip Demi! ",1553177905,2009-04-18 13:34:35,80,14,v_tRa
@Ddlovato Hi! I just thought I'd say I think you are freaking awesome and I looove you! ,1553177984,2009-04-18 13:34:35,88,17,Harmzyboo1
@ddlovato lol youre so funny demi i wish i was friends with you  ! Cant wait til your Orlando Show!,1553178574,2009-04-18 13:34:41,99,20,AnnetteStatus
"@ddlovato BTW, if you happen to get a little too bored you can always just talk to me hehe  Yeah? Yeah ?",1553179189,2009-04-18 13:34:47,104,22,ourtimenow
@ddlovato Hey Demi xD Iï¿½m from Germany and a big fan of you ^^ at which airport are you ?Oh my gosh canï¿½t believe that youï¿½re in Germany ,1553208601,2009-04-18 13:39:25,143,28,Kathi93
@ddlovato you should totally wish @takemeback a happy bday. She adores you! ,1553209319,2009-04-18 13:39:33,76,12,DistilledCharm
"@ddlovato England loves you Demi, can't wait till you are over here, you are AMAZING, June 15th with JB, going to be awesome ",1553209606,2009-04-18 13:39:35,125,23,sophienetter
@ddlovato where in germany are you?? cause I live in frankfurt the city with the big airport ,1553241116,2009-04-18 13:44:34,93,17,philippherzog
@ddlovato Is like the coolest person in this world and i dont even know her ,1553242644,2009-04-18 13:44:49,76,15,secretforever
@ddlovato happy flight!!! ,1553271084,2009-04-18 13:49:23,26,3,Southcombe
@ddlovato im so excited for your summer tour. can't wait to see you July 1 ,1553273020,2009-04-18 13:49:42,75,15,joleeeen
@ddlovato have a good flight ,1553273205,2009-04-18 13:49:45,29,5,paulinhagarcez
@ddlovato  heyy demiii! how r u? i hope finee!  you sing so beautiful!   Regards from colombia!,1553274034,2009-04-18 13:49:54,95,16,alevb
@ddlovato Demi you're awesome. ,1553303353,2009-04-18 13:54:28,31,4,gabeisnosynonym
@ddlovato Have a safe trip &amp; hope you have a great day today !  Much love &amp; support always ?,1553304549,2009-04-18 13:54:42,100,20,ourxtimenow
@ddlovato  Aw. have a safe trip sweety. ill miss you more  ox,1553304715,2009-04-18 13:54:42,61,12,Jackalz
@ddlovato Say hi to spain for me! ,1553305854,2009-04-18 13:54:53,34,7,MusicRockerTG
@ddlovato hi demi how are you??  my name is jessica and i live in paris salut sa va,1553333777,2009-04-18 13:59:21,83,18,jessicastar26
@ddlovato Your truly an insparation ,1553335971,2009-04-18 13:59:41,36,5,Informer101
@ddlovato Have a safe trip &amp; hope you have a great day today !  Much love &amp; support ?,1553524301,2009-04-18 14:30:00,93,19,ourxtimenow
@ddlovato love u girl (L)... i'll see u in 1 month and 3 days  with the jonas.. i can't believe it  u're amazing ..,1553555660,2009-04-18 14:35:04,115,24,jenni_jenn
@ddlovato DEmi I'm so excited for the concert in Chile! You rock! I can't wait to see you!!! You are sooooo cute! ,1553646026,2009-04-18 14:49:48,114,22,nikkolcienta
@ddlovato whooo that took me like an hour but i get it!!! ,1553678541,2009-04-18 14:55:08,58,12,samiecoolbeans9
@ddlovato This is alana hope u have i good time reply &amp; keep in touch!!! ,1556117113,2009-04-18 21:42:09,77,15,Alana555
@ddlovato Ernie Halter is AMAZING. &quot;Whisper&quot; is such a great tune.  You should listen to Rewind by Paolo Nutini.,1556447885,2009-04-18 22:52:37,122,19,HeyUnfaithful
"@ddlovato wow, thats awesome. i just got off a plane from noosa  are you headed for australia anytime soon? xo",1556626679,2009-04-18 23:37:17,110,20,liznicolebarnes
@ddlovato I'M SO FREAKING EXCITED RIGHT NOW! THIS SUMMER'S GONNA BE AMAZING CUZ OF YOUU! it's almost midnight but i'm FULL OF ENERGY! ,1556626690,2009-04-18 23:37:17,134,23,p0pc0rn444
@ddlovato o0o0o That is so cool! Is it really nice in Germany right now? I want to go now ,1556626794,2009-04-18 23:37:19,90,19,AliciaSaysHello
@ddlovato have fun in...Madrid i believe?  concert there right?  wish i was that lucky:p  good luck ,1556627532,2009-04-18 23:37:30,100,16,LikexWOAHxo
@ddlovato good luck w the trip  god bless u ;),1556627787,2009-04-18 23:37:34,46,10,AaL17
"@ddlovato wheww, spain! good luck, wish I could see you perform ;( what's  next? Indonesia, I hope  ",1556628652,2009-04-18 23:37:47,100,17,azrina92
@ddlovato can you folllow meee plzz ,1556629224,2009-04-18 23:37:56,36,6,markela_batiste
"@ddlovato whoooooa, international demi tweets... ",1556629515,2009-04-18 23:38:00,49,5,vanessahok
"@ddlovato could i please get a shout out or anything, i'm a huge fan i can't wait for your new cd ",1556646388,2009-04-18 23:42:21,98,21,xxamandaa
@ddlovato looks like you're enjoying  good luck in everything!,1556646397,2009-04-18 23:42:24,62,9,alyssayellow
"@ddlovato could i please get a shout out or anything, i'm a huge fan, i can't wait for your new cd ",1556647035,2009-04-18 23:42:31,99,21,xxamandaa
@ddlovato good luck demi. Hope you have lots of fun. God Bless. ,1556647408,2009-04-18 23:42:36,64,12,Ivettenj
"@ddlovato could i please get a shout out or anything, i'm a huge fan i can't wait for your new cd ",1556647770,2009-04-18 23:42:42,98,21,xxamandaa
"@ddlovato could i please get a shout out or anything, i'm a huge fan, i can't wait for your new cd ",1556648202,2009-04-18 23:42:50,99,21,xxamandaa
"@ddlovato could i please get a shout out or anything, i'm a huge fan i can't wait for your new cd ",1556648811,2009-04-18 23:42:59,98,21,xxamandaa
@ddlovato are you in Germany with miley? and congrats! that's awesome! ps..ur music is so relatable. I love it! &lt;3 ,1556649651,2009-04-18 23:43:11,118,20,dawn9190
"@ddlovato OH, and have fun in Spain! it'd be amazing to go there! ",1556668504,2009-04-18 23:47:58,66,13,p0pc0rn444
@ddlovato i read that u come to mexico mont. w/ jb on may 17 thats true?? i hope u cant ansewer me  pliss!!,1556706154,2009-04-18 23:58:05,107,23,AaL17
@ddlovato IM SO EXCITED YOU'RE COMING WITH THE JONAS BROTHERS TO PERU! YOU'RE AMAZING! Please reply. i'll be so happy ,1556742178,2009-04-19 00:07:49,118,20,rossanat
@ddlovato where in germany are you? ,1556743728,2009-04-19 00:08:16,36,6,prophet_xxl
@ddlovato Have a safe trip and a fun one as well!! ,1556759099,2009-04-19 00:12:35,51,11,Lynchao
"@ddlovato i can't wait to see you on August 14th in Moline, IL. That's my bday ",1556906884,2009-04-19 00:57:03,79,16,mel_rocks
@ddlovato  thank you for being such an awesome role model for young girls! In these times we need more girls like you and @selenegomez ,1556942206,2009-04-19 01:08:10,135,24,dakotalily
"@ddlovato I'm your biggest fan ever. SWITZERLAND is next to Germany, please come to Switzerland! here you have great cheese ",1556955715,2009-04-19 01:12:38,124,20,demiswissfan
@ddlovato sounds like your having heaps of fun..enjoy yourself..how i wish i could one day see you in concert here in western australia ,1556956044,2009-04-19 01:12:47,136,23,stephanie_x_x
@ddlovato :o! you're not far from my house! hop in! holland's great! ,1556957679,2009-04-19 01:13:19,69,12,SuzanMK
@ddlovato hope you have fun in MADRID! ,1556986227,2009-04-19 01:22:57,39,7,Iss_tatey
"@ddlovato and then norway, right? ",1557031137,2009-04-19 01:37:41,34,5,Ingvild1211
@ddlovato Oh wow !! Germany. I wish that i could go to Germany. I learn to speak German at school. Hopefully therre is a trip coming up.  ,1557060049,2009-04-19 01:47:26,138,27,TeamJonasLovato
@ddlovato  Spain is so beautiful...and always funny ,1557135169,2009-04-19 02:12:44,52,7,LauraSempere
@ddlovato when and where are u going here in madrid? please tell me demi cause i want to see you ,1557283676,2009-04-19 03:08:23,97,20,andreaseo
@ddlovato what!?you were in germany?how great is that  have a great time in spain!and I hope to see a show from you in germany very soon x,1557323049,2009-04-19 03:23:44,138,27,xSasyx
@ddlovato Are you going to Spain? Spain in Denmark? ,1557335874,2009-04-19 03:28:44,52,9,Mediiina
"@ddlovato awh   have a good sleep + enjoyy it there, i'm jealous aha !  &lt;3  whats the view like? (:",1557456360,2009-04-19 04:13:38,102,20,alicee_
@ddlovato Demiii *.* she twitterd and i saw it *.* WOOOOP im happy! Demi? you are awesome ,1557457223,2009-04-19 04:13:58,90,17,MissAshleyTizz
@ddlovato Hey how are you today??ur so great.hope you come to germany soon  lavo ya ?,1557457570,2009-04-19 04:14:06,85,16,MoniquelovesJB
@ddlovato woooowww!!! i canï¿½t believe youï¿½re in spain!!!! a!!!!! i love you demi!!!!! ,1557468841,2009-04-19 04:18:10,90,13,joneconde
@ddlovato Have fun Demi! My sister\s been to Barcelona and she said the food in Spain is good. Haha. ,1557471055,2009-04-19 04:19:01,101,19,kaylaatthedisco
@ddlovato wow that must be exciting..i was watching u on ellen &amp; i just want to say ur such a beautiful girl...dont forget it ,1557471680,2009-04-19 04:19:14,130,24,ceetee94
@ddlovato I watched all nine episodes today and I enjoyed it. Hope it comes soon in the Philippines. Take Care ,1557482875,2009-04-19 04:23:14,111,20,jescaaa
@ddlovato you need sleep... Good night  You just made my year!!! I seriously love you! You are such a great girl!! THANK YOU VERY MUCH!,1557482925,2009-04-19 04:23:15,135,25,TashaInLove
"@ddlovato Oh! Are you in Madrid? I hope you like Spain  Wow! We're in the same country haha! Sweet Dreams [Tell me something, please]",1557485532,2009-04-19 04:24:14,133,24,ssannddra
@ddlovato hope you have a good nights sleep demi ,1557497444,2009-04-19 04:28:32,49,9,Fundus
@ddlovato oh well sweet dreams  what are you doin in madrid?  pleae please please come to norway! i am such a huge fan! n i love u &lt;3,1557497524,2009-04-19 04:28:35,136,28,Ingvild1211
"@ddlovato  come to manchester while your in england  id love to meet you did you have fun in germany? its beautiful, i love it. (L) xx",1557499450,2009-04-19 04:29:18,134,26,vickyjones91
"@ddlovato Are you really in Madrid? Wow, hopefully, I'll meet you haha. I'm not trying to be a stalker but...what are you doing here? ",1557513240,2009-04-19 04:34:02,134,24,N3n3
@ddlovato Europe is beautiful. isn't it? ,1557556328,2009-04-19 04:49:05,41,6,pauliniunia
@ddlovato dont sleep!  You shouldnt miss ANYTHING of europe! Europe&gt;US ,1557585963,2009-04-19 04:59:09,74,10,sir_smokealott2
@ddlovato Awww Demi. Just want to say i think you are AMAZING! ,1557615773,2009-04-19 05:08:21,63,12,MileyFan_x
"@ddlovato DEMI WHY ARE YOU IN MADRID ?? I DONT UNDERSTAND PLEASE COME IN FRANCE, love you ",1557632705,2009-04-19 05:13:49,90,17,Jennakunn
@ddlovato have fun in Spain! Feel free to stop by Norway while in Europe! ,1557663444,2009-04-19 05:23:34,74,14,lenanj
@ddlovato You're close to me. I'm in Portugal ,1557663516,2009-04-19 05:23:36,46,8,karinamaral
listening to @ddlovato music.. ,1557666177,2009-04-19 05:24:27,31,4,Ilze_Florence
@ddlovato have fun in europe  i love you,1557715105,2009-04-19 05:39:17,40,8,julyspecial
@ddlovato Have fun sleeping xP and tell me how pretty it is in Spain ,1557730132,2009-04-19 05:43:47,69,14,MrsJJ4Life
@ddlovato IN WITCH CITY YOU WERE IN GERMANY?????? ,1557731258,2009-04-19 05:44:07,50,8,inapeace
@ddlovato wow! you're in madrid...it's amazing  where are you now?,1557732248,2009-04-19 05:44:26,66,10,Ari_mc
@ddlovato Heyya im new on twitter i now you might not be the real demi lovato but i dnt mind. i just wanted to say Hi and howwa ya? x ,1557746391,2009-04-19 05:48:35,134,30,feyi54
"@ddlovato heyy!   im sofia martensson, and i have written a song !  its probably not soo  good needs some touches but if u wanna sing it",1557962005,2009-04-19 06:44:45,136,26,sofiarox
@ddlovato hi demi!how are you?do you like spain when you arrived??answer me plz kisses ,1558532232,2009-04-19 08:39:47,87,14,MileyMandy4ever
http://twitpic.com/3llj0 - @ddlovato I want see you! ,1558675630,2009-04-19 09:04:52,53,7,Nieves_Herrero
"@ddlovato im listening to la la land at the minute, i love it  your an amazing singer! lovee xx",1558678169,2009-04-19 09:05:16,95,19,vickyjones91
"@ddlovato I love you, I love all your songs. I'm from spain! ",1558707231,2009-04-19 09:10:19,61,12,natalia93
get back and dont forget by @ddlovato. woohoo ,1558735305,2009-04-19 09:15:10,46,8,ReneeBeaudry
@ddlovato Your Awesome  &amp; Can't wait to start watching Sonny with a chance ,1558856191,2009-04-19 09:35:29,79,13,joshvella26
@ddlovato Demii your the bestt! come to panamaa!  xoxoo.,1559037180,2009-04-19 10:05:12,56,9,JuDiith03
"@ddlovato Hi Demi, i love you so much  check out that game http://tinyurl.com/cmre5d   itï¿½s funny",1559357135,2009-04-19 10:55:46,99,15,stoptheclocknow
ahhhh! @ddlovato - LALA LAND VIDEO ON DISNEY CHANNEL!  Seen it a million times but never on TV! ,1559453521,2009-04-19 11:10:52,96,18,ohmyjade
@ddlovato im listening to la la land right now and i eat McDonalds too! but im not famous haha your so amazing and have fun in EUROPE ,1559546676,2009-04-19 11:25:33,134,27,kmurphh
"@ddlovato i'm downloading your cd,wow,you have such a beatiful voice,and i loved your songs ",1559611673,2009-04-19 11:35:43,92,14,mari_dl
@ddlovato What such by Spain?DO YOU LIKE SPAIN?? I AM FROM SPAIN ,1559612026,2009-04-19 11:35:46,65,12,RoCiopd
@ddlovato its even mote beautifull in bilbao rather that in madrid ,1559613311,2009-04-19 11:35:59,67,11,Marsdelight
@ddlovato What you think about it? We need know if you could go to the party  It'll be PRETTY AMAZING!,1559613459,2009-04-19 11:36:01,102,20,_Maluh_
@ddlovato I LOVEEE YOUUU (: i will die &amp; come back to life if you reply to me ,1559613573,2009-04-19 11:36:00,82,18,jonaslovatofanx
@ddlovato in canada? i saw all of selenas updates. umm well i was wondering which one was the real selena. thanks! ,1559642171,2009-04-19 11:40:30,115,21,brandi_vball
"@ddlovato im sooooo jealous i wanna be anywhere but here right now haha, ",1559644300,2009-04-19 11:40:51,73,13,kaatiee_xox
@ddlovato you should come to sweden! you have alot of fans here ,1559645084,2009-04-19 11:40:59,64,12,jossyy
"@ddlovato Hey Demi!! ur awesome! Im a big fan! Just wondering, when will Camp Rock 2 be coming out?? ~Eleanor ",1559709415,2009-04-19 11:50:58,110,20,luvinJOEjonas18
"@ddlovato wow, Madrid! Really close to Austria  Ever been to Austria?",1559741771,2009-04-19 11:56:01,69,11,CrazyCat2003
@ddlovato http://twitpic.com/3lwfk - Have fun in spain!!! We love u! Next time come to Barcelona u would love it! I see u june 13 ,1559841578,2009-04-19 12:11:07,130,24,heduav
@ddlovato http://twitpic.com/2cap4 - awww cute again lol its got blue eyes ahah must be the flash ,1563514398,2009-04-19 23:07:45,98,16,J_A_A_A_M
@ddlovato Aw thats so cute   i love you guys!,1563641295,2009-04-19 23:38:10,45,9,ChelseyChapman
@ddlovato you need to add PITTSBURGH to your Tour List!!!! ,1563659556,2009-04-19 23:42:40,59,10,Emily_Rizzo
"@ddlovato hope you're having fun in europe  come to manchester, UK! better than london ;) xox",1563680137,2009-04-19 23:47:56,93,16,bethmcgrath
"@ddlovato good morning italy  ahah have a great day, demi!",1563681408,2009-04-19 23:48:14,58,10,aleramone
"@ddlovato this is silly but i had a dance tryout on friday and i find out today if i made it, could you wish me luck &amp; pray for me please ",1563716073,2009-04-19 23:57:23,142,31,xxamandaa
@ddlovato this is silly but i had a dance tryout on friday and i find out today if i made it could you wish me luck &amp; pray for me please ,1563717722,2009-04-19 23:57:49,141,31,xxamandaa
"@ddlovato this is silly but i had a dance tryout on friday and i find out today if i made it, could you wish me luck &amp; pray for me please ",1563718710,2009-04-19 23:58:05,142,31,xxamandaa
@ddlovato this is silly but i had a dance tryout on friday and i find out today if i made it could you wish me luck &amp; pray for me please ,1563719671,2009-04-19 23:58:19,141,31,xxamandaa
"@ddlovato this is silly but i had a dance tryout on friday and i find out today if i made it, could you wish me luck &amp; pray for me please ",1563737767,2009-04-20 00:02:47,142,31,xxamandaa
@ddlovato this is silly but i had a dance tryout on friday and i find out today if i made it could you wish me luck &amp; pray for me please ,1563738252,2009-04-20 00:02:55,141,31,xxamandaa
"@ddlovato this is silly but i had a dance tryout on friday and i find out today if i made it, could you wish me luck &amp; pray for me please ",1563738961,2009-04-20 00:03:06,142,31,xxamandaa
@ddlovato this is silly but i had a dance tryout on friday and i find out today if i made it could you wish me luck &amp; pray for me please ,1563739509,2009-04-20 00:03:15,141,31,xxamandaa
@ddlovato Good morning Demi ! It's crazy that you're un Europe ! hï¿½hï¿½ !  Have a nice day in Madrid ! ,1563757255,2009-04-20 00:07:56,105,21,Klyra
"@ddlovato Hey Demi, have fun in Madrid! Hope you come to Australia soon.  xx",1563812149,2009-04-20 00:22:45,76,14,taylajade
@ddlovato Its almost 4am and I am blasting ur CD.haha! Idc though...no one complained yet. ;P but have a blast in Madrid.love you girl!!! ,1563867688,2009-04-20 00:38:09,138,24,Music_Child1
@ddlovato I've always wondered that too! Haha. Love you demi. Reply to @ttaasshhaa she's your biggest fan  haha.,1564605391,2009-04-20 04:14:14,112,18,ameym21
"@ddlovato DEMI  !!last night i was dreamin about you .. yay ! i was dreamin u stayed in my house .. haha, it's weird,but i'm so happy  !",1564622911,2009-04-20 04:18:31,136,28,jessicaaly
@ddlovato yeah!and i reaLLy don't know to0.LoL..i Love u demi ,1564623074,2009-04-20 04:18:34,62,10,cremeoreo
@ddlovato I have always wanted to open one to see if the alarm does sound haha ,1564625464,2009-04-20 04:19:09,79,16,Lil_Miss_Clumsy
@ddlovato I love u so much Demi  good luck in evrything.. i will always supporting you .. GBU always ,1564646037,2009-04-20 04:23:57,101,19,jessicaaly
@ddlovato demi pleaasseeee come to MANCHESTER UK ,1564646040,2009-04-20 04:23:56,49,7,saaam_
"@ddlovato Hey!!! Just want to say, that your voice is awesome. Love it!!!!!!! Have a nice day, wherever you are  Lovely greetings",1564646554,2009-04-20 04:24:03,129,22,Kaiddy84
"@ddlovato because they wanna scaaare you, but you're so brave and cool that they decide not to go off. ",1564647899,2009-04-20 04:24:22,103,19,yeehoo
@ddlovato its only bad when theres no sign but an alarm goes off...it happens ,1564667071,2009-04-20 04:28:48,78,14,Julia_xxoo
"@ddlovato lol, I've always wandered the same thing! btw, thank you for answering my question in the live chat ",1564669329,2009-04-20 04:29:20,110,19,nicefaceMITCHIE
@ddlovato haha exactly! when do you arrive in england i have entered the in4merz ompetition to see you perform at the apple store  emilyxo,1564689844,2009-04-20 04:33:52,138,24,emilyburnett
"@ddlovato Hi Demiii! Are you having fun?  Love you so much! &lt;3 By a girl that can't wait to see you here in Italy, if you'll come..! &lt;3&lt;3",1564712882,2009-04-20 04:39:12,146,28,alyduggy
@ddlovato good luck with the uk release of yer album today. I got it.  love you.,1564756923,2009-04-20 04:49:01,80,16,AliceCee
@ddlovato Hi Demi! I'm your fan from Taiwan!! I really love your show and music!! Hope you can reply! (it would totally make my day) ,1565046016,2009-04-20 05:44:34,133,25,Tiffany0622
@ddlovato have fun here! U know we love u  next time come to barcelona =],1565071081,2009-04-20 05:48:54,73,15,heduav
@ddlovato They just say that because they dont want you to open that door  xox,1565074157,2009-04-20 05:49:27,78,15,RachelOprey_xo
"@ddlovato Heya, hear you're performing on wednesday in London  how do I get tickets? x PS.about to buy your album, it just came out ",1565878254,2009-04-20 07:45:03,132,24,KathrynAnderson
i'm making it follow monday! @xsamanthanicole @megamileyfan @vprincessfan01 @vprincess @mandyyjirouxx @ddlovato @katiesantry @karleigh    ,1565879838,2009-04-20 07:45:14,138,13,vprincessfan01
@ddlovato why a sad face dont be sad theres no reason for a sad face be happy be glad. . . . run around or jump scream out thing be happy ,1572844231,2009-04-20 22:45:37,138,31,ViriLeon
"@ddlovato don't sweat the petty stuff... you're beautiful, some people are just shallow.... you have every reason to smile ",1572866090,2009-04-20 22:50:19,123,19,The_Real_Adani
@ddlovato demi PLEASE dont even listen to those haters. i think you have a great figure &amp; you dont have to change it a bit. stay the same ,1572866561,2009-04-20 22:50:25,142,28,kaity0413
@ddlovato of yours and go show the world the real and amazing you. Btw I can't wait till you come to Portland Oregon!! ,1572867800,2009-04-20 22:50:41,119,23,SaraHippiee
"@ddlovato its silly, so cheer up your a perfect size, you dont need to change to how other people think you should be  random comment :L",1572868626,2009-04-20 22:50:52,136,26,Seseka
@ddlovato turn that frown upside down ,1572888537,2009-04-20 22:55:12,38,6,bunnieLUV
http://twitpic.com/3pag7 - @ddlovato i love you! you'll always be my role model what ever happens im always behind you  xox (THIS MADE ...,1572912745,2009-04-20 23:00:17,138,23,Samm_xo
@ddlovato Demi!  Come to The Rescue! with Invisible Children. 4/25/09. therescue.invisiblechildren.com,1572938579,2009-04-20 23:05:49,102,11,yesornuh
@ddlovato hahaha that's so awesome n scary at the same time! ,1573003086,2009-04-20 23:20:25,61,11,Ingvild1211
"@ddlovato it's a Catch 22...as long as you're happy and content with things, who cares. ",1573004351,2009-04-20 23:20:43,88,15,Amanda_Mosh
"@ddlovato: it's a lose-lose situation; it's best to ignore it &amp; do what makes you happy. you're a role model, just take care of yourself ",1573004626,2009-04-20 23:20:49,141,25,jumpinapplejax
@ddlovato oh no! i hope you are  soon.,1573004652,2009-04-20 23:20:47,38,8,stellar_samar
@ddlovato don't care bout ppl who r saying u r too fat &amp; then u r too skinny  I like u as u r &amp; u r my role model  I love u pls write back,1573088418,2009-04-20 23:40:29,146,36,mellicherry
@ddlovato You and your body are perfect! Don't let anyone tell you something else! I'm serious! &lt;3 whats moises' real twitter?  tnx!! &lt;3,1573311004,2009-04-21 00:35:53,142,23,Ingvild1211
"@ddlovato JUST LOVE YOURSELF FOR WHO YOU ARE. PEOPLE TALK, DONT LISTEN  I LOVE YOU, YOUR FANS LOVE YOU THATS ALL THAT MATTERS!!!",1573329850,2009-04-21 00:40:54,128,23,hannahschmitzer
"@ddlovato Seriously people can be so mean... They may be jealous of your talent ! You rock, girl. Nevermind what people say about you ",1573366547,2009-04-21 00:50:40,134,24,lowlyy
@ddlovato what's that? ,1573528438,2009-04-21 01:35:50,23,3,infernalangel91
@ddlovato hey demi how are you?  &lt;3,1573530322,2009-04-21 01:36:24,38,7,janaylovesyou
@ddlovato wheree goo?? .. jaja the autobahn is bored..:S but sometimes have a landscape beautiful ,1573544694,2009-04-21 01:40:40,98,15,irenemendivil
@ddlovato How fast are you travelling? ,1573561932,2009-04-21 01:45:46,39,6,NewYork_Dreamer
@ddlovato yeah! tsk! now I'm confused! ,1573564610,2009-04-21 01:46:29,39,6,MoeliDeau
"@ddlovato have fun in munich, germany!!  hope u'll be back here on tour one day ;)",1573785102,2009-04-21 02:50:50,82,16,Olli87
@ddlovato oh cool are u in germany ??cause of autobahn haha  omg why don't you give a concert here??that was always my dream to see you,1573911820,2009-04-21 03:26:28,135,26,Kimberly_x3
"@ddlovato Haha, I like how you corrected yourself with that one there, Demi ",1675792249,2009-05-01 20:20:26,76,13,mgozzler
@ddlovato I want to be more than a fan i want to be a friend do you think that's possible please reply back ,1675863007,2009-05-01 20:30:33,108,23,Jamiescott19
"@ddlovato nah, we'll all be fine.  Just make sure to wash your hands (elbows) often.  Also, wouldn't it be elbow ones-ing?  &gt;&lt;  ",1675932116,2009-05-01 20:40:33,134,22,rickbert
@ddlovato I want to be more than a fan i want to be a friend do you think that's possible please reply back ,1675932713,2009-05-01 20:40:38,108,23,Jamiescott19
@ddlovato I want to be more than a fan i want to be a friend do you think that's possible please reply back ,1675999689,2009-05-01 20:50:31,108,23,Jamiescott19
@ddlovato http://twitpic.com/4d5nd - thats so awesome ,1676030376,2009-05-01 20:55:17,54,6,katmts07
@ddlovato I want to be more than a fan i want to be a friend do you think that's possible please reply back ,1676066826,2009-05-01 21:00:48,108,23,Jamiescott19
@ddlovato We are watching Camp Rock. Just thought you should know ,1676160185,2009-05-01 21:15:25,66,11,cinpez
@ddlovato haha that pic u drew was AWESOME! I would be scared about the flu too  b careful! Stay healthy...I love ur music  Thx so much,1676194202,2009-05-01 21:20:56,135,26,Taylor13Fan
@ddlovato I want to be more than a fan i want to be a friend do you think that's possible please reply back ,1676565010,2009-05-01 22:26:07,108,23,Jamiescott19
@ddlovato I want to be more than a fan i want to be a friend do you think that's possible please reply back ,1676639456,2009-05-01 22:40:32,108,23,Jamiescott19
@ddlovato I want to be more than a fan i want to be a friend do you think that's possible please reply back ,1676736187,2009-05-01 23:00:51,108,23,Jamiescott19
@ddlovato I want to be more than a fan i want to be a friend do you think that's possible please reply back ,1676954894,2009-05-01 23:51:26,108,23,Jamiescott19
@ddlovato i think your elbow fives might just change the wordl !! =O  hahaha,1677096642,2009-05-02 00:26:43,76,14,chilenofreak
@ddlovato i just wanna say that &quot;Don't forget&quot; is one of the best songs ever! it gets me through alot  thanks for that xoxo!,1677205628,2009-05-02 00:56:11,134,24,Christiners
@ddlovato So am i x[ I'm terrified. oh!  I made you're first online magazine! not done yet though x] http://i40.tinypic.com/30urfbs.png,1677276397,2009-05-02 01:15:48,135,20,debbyryandaily
@ddlovato im so freaked about the swine flu too ! i love your idea of elbow fives haha ,1677701946,2009-05-02 03:31:11,87,18,Jadeyyg
@ddlovato awesome picture. wow your talents just dont end ,1677892232,2009-05-02 04:32:08,58,9,00ShaDix00
DEMI LOVATO SUMMER TOUR TICKETS!!!!  Cant wait to see you @ddlovato !!,1678090967,2009-05-02 05:27:26,70,12,ErikaDisaster
"@ddlovato .ahh, Im scared about swine flu too. its like &quot;level 5&quot; or something. don't know what it means though. haha. England loves youu ",1678151346,2009-05-02 05:42:18,148,24,Lucyy_x3
@ddlovato it's good to know  have a nice day .,1678463575,2009-05-02 06:47:24,46,10,michhee
@ddlovato Morning  Follow me plz. @Am4ndaxxx I love ur song's!,1678467212,2009-05-02 06:48:06,62,10,Am4ndaxxx
@ddlovato Have a great day ,1678489701,2009-05-02 06:52:26,27,5,predatormario
@ddlovato are u going to make a movie?? ,1678490973,2009-05-02 06:52:40,40,8,zapamna
@ddlovato hi demi.u r truly amazng.ur so ril &amp; raw.u dnt bcum ds whole othr charctr infrnt of da cameras. i luv ur flaws.u giv hope 2 us. ,1678517962,2009-05-02 06:57:46,142,28,k8atienza_
@ddlovato wow winona ryder!! Thats so cool! ii bet she was saying 'oh my gosh thats demi lovato' but too shy to say hi ,1678518329,2009-05-02 06:57:51,119,24,ciara73
@ddlovato ...over if I tried to say hi. ,1678519837,2009-05-02 06:58:08,40,8,klplaistow
"@ddlovato I always dream that I meet you, but then wig out and akwardly stand there not saying anything. ",1678574567,2009-05-02 07:07:43,105,19,MishelleFuller
"@ddlovato demi, you should of had nerves to go up and say hi, you new people everyday it wouldnt be any different ",1678575262,2009-05-02 07:07:51,114,22,omgdarleny
"@ddlovato  .. hahah  even stars get starstruck, right? ",1678576304,2009-05-02 07:08:02,55,8,sweetcookiejar
@ddlovato that sounds cool  but why didnï¿½t you say &quot;Hi&quot; ?? thats just one word ....LoL,1678577335,2009-05-02 07:08:12,98,16,SaBi_94
"@ddlovato demiiiiiiii, I LOVE YOU ! you are amazing and gorgeous and i love your songs &lt;3 ps. you are totalllllyy my role model ",1678577371,2009-05-02 07:08:13,131,24,katieeex3
@ddlovato it's nice to hear that we all get embarressed around &quot;famous people&quot;  better luck the next time!,1678605276,2009-05-02 07:13:05,116,18,jessicannamaria
@ddlovato Its my birthdayy!! ,1678605822,2009-05-02 07:13:10,29,4,MaryxMeg
"@ddlovato you're so lucky to meet her,Demi!,she's so beautiful ",1678606362,2009-05-02 07:13:16,63,9,hollaglam
@ddlovato Demi!! Please tell everyone to buy Girls Aloud Untouchable! Every tweet helps  ty x,1678660787,2009-05-02 07:22:38,93,15,leBeckster
"@ddlovato yuo, demi i can teach you  i speak spanish  and yeah is right!",1678661477,2009-05-02 07:22:45,72,14,OnlyMaryPeace
@ddlovato haha yes well the bueno part ,1678662956,2009-05-02 07:23:00,39,7,UrbanxoJONAS
@ddlovato Demi!! Please tell everyone to buy Girls Aloud Untouchable! Every tweet helps  ty xo,1678663020,2009-05-02 07:23:00,94,15,leBeckster
