Content,ID,Timestamp,Length,LengthPalabras,Autor
@tommcfly: mmmmmmmm mee to ,1557430793,2009-04-19 04:04:11,27,4,EmileyLeigh
@tommcfly i've been crunchy nutted  you've got me obsessed with this and crunchy nut! have a good show?,1557513418,2009-04-19 04:34:05,103,18,toriilovesmcfly
@tommcfly http://twitpic.com/3l9e5 - looking goood. i love that t-shirt tom  i want it haha xxx,1557525251,2009-04-19 04:38:17,95,15,superbeccax
@tommcfly wow tom.i can say you really have cool sunglasses....where'd you buy it? ,1557526085,2009-04-19 04:38:36,83,13,wjb17
@tommcfly http://twitpic.com/3l9e5 - I wish we'd have Starbucks here in Finland too. ,1557526809,2009-04-19 04:38:52,85,12,emmsu
"@tommcfly   love the glasses, i really want a pair of them :') see you in blackpool in 3 days  xx",1557527008,2009-04-19 04:38:55,97,20,kateyy__
@tommcfly starbucks is legendary !it's all about the frappucino's though  ,1557539538,2009-04-19 04:43:20,74,10,NPCmcfly
@tommcfly Hey Tom Me And My Friends Were Wondering Are You Guys Doing T4 On The Beach This Year? ,1557539906,2009-04-19 04:43:28,97,19,ToniCrosby
"@tommcfly You guys succeeded, I had the best night of my life ",1557541917,2009-04-19 04:44:10,62,12,WickedKir
"@tommcfly I LOVE latte! You look great, by the way ",1557697283,2009-04-19 05:33:50,51,10,birgitellu
@tommcfly Tom.. I love your hair atm.. Very good... I prefer it short!! Can't wait for up close tour.. 8th May in Manchester  Love You x,1557765429,2009-04-19 05:54:06,136,26,ChelseyHart
@tommcfly So you did play DGAO yesterday  I didn't know and I'm watching a vid of this right now. My favorite song at the moment. x,1557821812,2009-04-19 06:09:22,131,26,stavsxx
@tommcfly aww bless dougie  do u actually read what we write back to you? x,1557959384,2009-04-19 06:44:08,75,15,HannahRiiot
@tommcfly aww thats just cute ,1558004753,2009-04-19 06:54:49,30,5,Lttljay
"@tommcfly Boys don't cry, Tom! Hhahahaha just kidding, it moves me seeing a men crying ",1558025580,2009-04-19 06:59:36,87,15,biacapovilla
@tommcfly your not a girl tom  x,1558026643,2009-04-19 06:59:50,32,7,JeffHardyx3
@tommcfly What made you crie? ,1558047671,2009-04-19 07:04:16,30,5,Agnie91
@tommcfly Hey check out my pics  http://tinyurl.com/cggygw ;; And how was the gig last night? &lt;3.,1558116651,2009-04-19 07:19:18,100,16,JuLiia_x33
@tommcfly http://twitpic.com/3l9e5 - yuuummmm ,1558265295,2009-04-19 07:49:51,46,4,32WiSiE
"@tommcfly Aww,  which act did you cry at??  It don't mean your a girl just means your in touch with your femanin side.  Haha ",1558291644,2009-04-19 07:55:01,125,24,Alleexx1995
@tommcfly you're not...you're just a sensitive guy...that's nice  xx,1558317931,2009-04-19 08:00:04,68,9,biazinhahitz
@tommcfly Thatï¿½s cute  We likes it when guys can show emotions.. Wish that my boyfriend would be like that,1558531634,2009-04-19 08:39:42,108,19,nettehassel
@tommcfly http://twitpic.com/3kygb - You take to many pictures of food. Lol. ,1558852511,2009-04-19 09:34:54,77,11,RadioACTIVEluvr
"@tommcfly twilight the book is awesome ,will buy new moon when i have finished it .what other books are you interested in ? hope your ok ",1559099774,2009-04-19 10:15:27,137,26,animalete
@tommcfly http://twitpic.com/3eaf9 - Great shoes!!! ,1559323804,2009-04-19 10:50:31,52,5,sisterini
"@tommcfly hey, u can take me flying whenever u want to!  i'll be waiting Tom! hahaha luv ya",1559644303,2009-04-19 11:40:49,91,18,glasswentsmash
@tommcfly i'll go in the plane with you!  haha,1559973238,2009-04-19 12:31:19,46,9,amie_m66
@tommcfly just wondering do u know if your gonna be perfroming @ the ms universe pageant this year? i hope so! ,1563812144,2009-04-20 00:22:45,111,21,omgits_yu
@tommcfly Back to the future!!  And have a great tour! Shame I can't come see you. ,1563849293,2009-04-20 00:32:53,83,16,Hujamajahaja
"@tommcfly What about The Dark Knight for some action, and Pearl Harbor for some romance? ",1563850330,2009-04-20 00:33:10,89,15,tharesek
@tommcfly ME!!!! please ,1563850474,2009-04-20 00:33:12,24,3,McJonas_bubble
@tommcfly somthing funny! comedy is always a good thing when on tour ,1563850784,2009-04-20 00:33:17,69,12,idam17
@tommcfly one tree hill seasons  (if you watch it that is lol)....have an awesome time on tour and i will see you in portsmouth  xx,1563850882,2009-04-20 00:33:20,131,25,charlie4dougie
"@tommcfly die hard! or transformers.. omigosh ur tour starts tomorrow, not that im gona be there.. stupid kilometres! anyway have fun! ",1563865945,2009-04-20 00:37:41,135,21,_shanelle_
@tommcfly Flight of the Conchords ,1563865988,2009-04-20 00:37:45,34,5,hailsf
@tommcfly seinfeld  if you even have that,1563884715,2009-04-20 00:42:50,41,7,emily31193
@tommcfly Hot Fuzz ,1563885443,2009-04-20 00:43:03,19,3,MrsJudd
@tommcfly back to the future  x,1563887050,2009-04-20 00:43:28,31,6,ScottishMcfly09
@tommcfly Hey are you playing some new songs on tour? I'm seeing you in Newcastle! ,1563920209,2009-04-20 00:52:49,83,15,sophiehelene
"@tommcfly oh tom, i love you for wishing it was christmas  btw, amsterdam was great. see you in manchester",1563920328,2009-04-20 00:52:52,106,19,Maike1985
@tommcfly good luck for the tour! i'll see you in newcastle  you should take anchorman to watch!,1563937190,2009-04-20 00:57:42,96,17,samkillip
"@tommcfly haha, depends on the DVD's you have, if you have Eurotrip, that's one I suggest  its a KILLER movie",1563938353,2009-04-20 00:58:03,109,20,shannonbencomo
@tommcfly http://twitpic.com/3l9e5 -  Gio and you are so sweet together,1563939167,2009-04-20 00:58:16,71,10,viviethefamous
@tommcfly P.S. Good luck on the tour!  Wish I could go see it.,1563939888,2009-04-20 00:58:29,62,13,shannonbencomo
@tommcfly http://www.myspace.com/468467699 check it out  do we get aprroval to be official?,1564023262,2009-04-20 01:22:55,91,12,stefachtypis
"@tommcfly good luck on tour! seeing you 1st May and at your rochester castle gig, 5 mins away from my house! ",1564038347,2009-04-20 01:27:28,109,21,danitoast
@tommcfly good luck with the tour  x,1564185615,2009-04-20 02:12:41,36,7,lucywardrobe
@tommcfly i like that. 9 days till i see you ,1564187660,2009-04-20 02:13:21,45,10,Jamesismtvone
"@tommcfly I wish I could see a big orange tour bus, but, being in Australia it would be a bit difficult. ",1564202947,2009-04-20 02:18:14,105,21,LouisaLoon
@tommcfly Oooo yay the Jumbo Cruiser is back ,1564203745,2009-04-20 02:18:29,45,8,chasing_thomas
@tommcfly where abouts up north you going? ,1564434495,2009-04-20 03:28:33,43,7,BekkiXD
"@tommcfly tomm, you're such a handsome and talented guy  have you ever been to asia?hope i'll get a reply(that would mean a LOT!) thanks",1564504653,2009-04-20 03:48:24,136,24,grussel
@tommcfly First the acoustic at the Paradiso now your wallet! - Tom I'll lend you a Martin D18 and a fiver ok? ,1564504865,2009-04-20 03:48:26,111,22,KevinHewick
"@tommcfly the first part of your status threw me off at first, but now that i've read it properly...hopefully you win the lottery? ",1564541537,2009-04-20 03:58:16,131,23,alexzxo
"@tommcfly Hey Tom, its my 16th birthday today and it would be great to get a comment back from you.  x",1564905063,2009-04-20 05:18:54,102,21,taylajade
@tommcfly you liked them watching you anyway  aha x,1564931562,2009-04-20 05:24:01,51,9,xxbrry
@tommcfly lol...have fun ,1564933290,2009-04-20 05:24:18,25,3,tzlillovemcfly
@tommcfly Take a photo of Danny pls ,1565043391,2009-04-20 05:44:06,36,7,AlexandraMcFLY
@tommcfly &gt;.&lt; good luck on the show  sure u will be greaaat,1565043483,2009-04-20 05:44:08,65,12,ilovedannyjones
@tommcfly Have fun. =]  ,1565044575,2009-04-20 05:44:18,24,4,_Sophie_McFly_
"@tommcfly Danny has reason: we've got one life, eating is life ",1565045401,2009-04-20 05:44:28,63,11,mayriella
@tommcfly ooooo tell him 2 eat 4 me 2 cos healthy eating is soo boring..Im starving! A Big Mac would go down a treat!! ,1565466965,2009-04-20 06:49:36,119,24,Mooie_x
"@tommcfly oh my gosh, Iam seeing you tomorrow so excited eeeeeeeeeeeep. I know you will be amazing. Write back please ",1565955279,2009-04-20 07:54:55,118,20,Liaa_x
@tommcfly http://twitpic.com/3l9e5 - Dude My black Ray Bans Broke like a week ago. Awsome thing is i Got a sweet blue pair  check em o ...,1573494750,2009-04-21 01:26:20,138,26,ThatGirl_LMidd
@tommcfly awwwww good luck babe! you'll be great like always  xx &lt;3,1573631687,2009-04-21 02:05:37,70,12,torilovesbradie
"@tommcfly naww, u must all be stoked!!!!!! good luck ",1573632379,2009-04-21 02:05:49,53,9,rach210
@tommcfly glad to hear it ,1573669324,2009-04-21 02:16:33,26,5,Smophs
@tommcfly @dougiemcfly @dannymcfly @mcflyharry Good luck for tonight ,1573719663,2009-04-21 02:31:46,69,8,evarut08
@tommcfly TOUR!!!!!!!!!!! woop woop  have fun! Im so excited! Love You x,1573754041,2009-04-21 02:41:54,72,12,CaraNinaMcfly
@tommcfly Tom do u think you could listen to a few of my songs sometime to tell me if they are alright it would mean so much  xx,1573767143,2009-04-21 02:45:42,128,28,SerenaSweeting
"@tommcfly agggh, can't wait for tonight!  I'm sure you'll all be awesome!",1573767212,2009-04-21 02:45:44,73,12,rocknrollheart
@tommcfly good luck tonight! cant wait for your concert here in Argentina ,1573842708,2009-04-21 03:06:54,74,12,enjoyit__
@tommcfly http://twitpic.com/3pgwv - Lovely. ,1573878243,2009-04-21 03:16:54,45,4,Pattyspaghetti
@tommcfly http://twitpic.com/3pgwv - Nice shoes Danny! ,1573878412,2009-04-21 03:16:57,55,6,brittanytastic
@tommcfly love your random photos lol i really wish i could be there lol i wanna see u live sooo baddd i will see u in june though  xx,1573894770,2009-04-21 03:21:40,134,29,SerenaSweeting
@dougiemcfly @mcflyharry @Dannymcfly @tommcfly Hey guys!!! Wish you an amazing first gig at your tour!!! LOVELY GREETING ,1573913716,2009-04-21 03:26:57,121,17,Kaiddy84
@tommcfly http://twitpic.com/3pgw7 - so manny fans ,1573967414,2009-04-21 03:41:34,51,6,niccoollee
@tommcfly rock and roll all nite by kiss. ,1676992378,2009-05-02 00:00:39,42,8,lumarins
@tommcfly Look Tom: http://twitpic.com/4e12h your #fletcherday was one of most discussed here in twitter for hours! We deserve a reply ,1677278824,2009-05-02 01:16:31,135,20,didizeenha
@tommcfly http://twitpic.com/2y9c6 - omgosh !! that book is awsome !!!!  now I love u more ,1677296846,2009-05-02 01:21:50,91,15,mary_live_love
@tommcfly Mmmm im starving and stuck at work   if Tom tour man is with you i have just text him say hi to him it will be so funny  x,1677394900,2009-05-02 01:51:21,132,30,Laraine09
@tommcfly ooo sounds niceee  YUUUUUUUUUM,1677409512,2009-05-02 01:56:00,40,5,tashasiian
@tommcfly Mwah ha ha...I'm seeing you this evening ,1677412774,2009-05-02 01:57:05,51,8,star_girlsophie
@tommcfly whoah ^^^ I love this song ,1677444470,2009-05-02 02:06:30,37,7,jonseylovesdan
@tommcfly ummm.....panini...think i might have one ,1677612586,2009-05-02 03:01:57,51,6,lilmissmcflyx
"@tommcfly tom! you are my hero! haha, my sister dared me to send you that!  x",1677688863,2009-05-02 03:26:54,77,16,jenniferwylie
@tommcfly is this dougie :s    www.myspace.com/dougiepoynter    lv ya xx ,1677735403,2009-05-02 03:41:59,73,9,BeckieeBoop
@tommcfly are you going to be on t4 today ? lol  wb x,1677748447,2009-05-02 03:46:16,53,13,ilovemcflyX
@Dannymcfly @tommcfly @dougiemcfly  http://twitpic.com/4e9v7 - Clubing!!!  the 5th party in that day!,1677750587,2009-05-02 03:47:02,101,12,Shin_Shan
@tommcfly http://twitpic.com/47pmw - I SAW THAT  IN NEWCASTLE,1677812880,2009-05-02 04:07:26,61,8,paigeS9008
"@tommcfly i know my english teacher is preggers too, its an amazing and wierd thing tho!  x",1677825101,2009-05-02 04:11:17,91,17,CaraNinaMcfly
@tommcfly it's actually law of humans' life... I suppose we should reconcile ourselves to it ,1677825607,2009-05-02 04:11:27,93,15,smiling_nasti
@tommcfly it is wierd. but babies r so cute ,1677826332,2009-05-02 04:11:42,44,9,DaniGingerKid
@tommcfly bahahah. ,1677828639,2009-05-02 04:12:27,19,2,Leiloosh
@tommcfly it is a bit weird lol  ur funny,1677842889,2009-05-02 04:16:58,41,9,rach210
"Saw McFLY last night; WOWIE! @tommcfly  ; @dougmcfly ; @dannymcfly ; @mcflyharry, Thanks for such an Amazing Night  Loved it! =]",1677843412,2009-05-02 04:17:07,128,21,Shivvyxx
@tommcfly how weird is it that i'm seeing you tomorrow? you should come+meet me cause i queued for 15 hours for my tickets!  xxxxxxxxxx,1677859217,2009-05-02 04:22:08,135,24,mrsdannyjones_
@tommcfly Tom  btw how much is your dvd going to be cause i need to start saving up  please reply? xxx,1677907244,2009-05-02 04:36:47,102,21,SerenaSweeting
@tommcfly McFly come to Denmark (Copenhagen)  please!,1677994577,2009-05-02 05:01:55,53,7,mettebolding
@tommcfly REALLY weird! haha and I'm doing it ,1677995775,2009-05-02 05:02:13,46,8,Jennvid
@tommcfly 9.50am and 12.20am  timers set!!,1678070365,2009-05-02 05:22:02,42,6,xTwilighter
@tommcfly http://twitpic.com/4ed3x - wow u all look cute  but Dougie looks sexy tho XD,1678070995,2009-05-02 05:22:12,86,14,WeridoDani
@tommcfly http://twitpic.com/3gvkz please tell us if you like it  we have kept it &amp; are hoping to give u it at a signing or something? ,1678088859,2009-05-02 05:26:53,139,25,xTwilighter
@tommcfly today its fletcher day on twitter ,1678088875,2009-05-02 05:26:54,44,7,juhxx
"@tommcfly tom what are you on on t4 tomorrow, is it just an interview or something else? just so i dont miss it ",1678090253,2009-05-02 05:27:15,112,23,Fletcherrrr
@tommcfly thank you for cheering me up with the picture you just posted  x,1678091745,2009-05-02 05:27:38,74,14,loubeejones
@tommcfly http://twitpic.com/4ed3x - your so HOT!!! ,1678108859,2009-05-02 05:31:56,52,6,mettebolding
@tommcfly http://twitpic.com/4ed3x - Gasp. Very hot ,1678109967,2009-05-02 05:32:12,52,6,supergirl_16
"@tommcfly Tom, David said he love POV. Any songs of David that you enjoy in particular? ",1678112007,2009-05-02 05:32:44,88,16,NadiaFN
@tommcfly http://twitpic.com/4ed3x - Hahaha. Love Harry &amp; Dougie's faces !!! You guys are all looking smokin oaken !!  xxx,1678132506,2009-05-02 05:37:48,126,19,LauraLoveheart
@tommcfly http://twitpic.com/4ed3x - *Stupid! I mean stupid! My god... ,1678152968,2009-05-02 05:42:42,71,9,hannahmcfly
@tommcfly http://twitpic.com/4ed3x - Oh Wowww!! *Gobsmacked* You guys have changed so much  I LOVE IT! Love danny's and your new ha ...,1678288848,2009-05-02 06:12:24,135,22,LaurennxHogannx
@tommcfly #fletcherday ,1678338302,2009-05-02 06:22:46,23,2,ThayDantas
@tommcfly  you should appear in a tv show in brazil. ,1678412855,2009-05-02 06:37:34,53,10,tabathalacerda
"@tommcfly http://twitpic.com/4ed3x - guys, smile ",1678518779,2009-05-02 06:57:56,49,5,belsrogue
"@tommcfly heeey, today  is fletcher day! =} be happy! ",1679314772,2009-05-02 09:03:26,54,9,Tatianarocks
@tommcfly http://twitpic.com/4ed3x - cant wait for Brazil!   Harry and Dougie look lost AND hot!,1679733187,2009-05-02 10:03:11,96,14,whatimdoinghere
@tommcfly pretty amazing tho and I have grown 4 little humans inside me....cool or what ,1679733969,2009-05-02 10:03:17,88,15,Babz31
"@tommcfly Yeah, you got 'sociable' right; just 'of' that is lacking its extra 'f'. ",1685262894,2009-05-02 23:40:11,83,14,matthewbritton
@tommcfly I KNOW RIGHT!! - I was there on the 1st of may and felt really sorry for you - you like caught one behind your neck ,1685482961,2009-05-03 00:35:20,126,27,littlefootflojo
@tommcfly im seeing you live tonight at ipswich ! im so excited  ill be the one going absoloutly mental :L x,1685520809,2009-05-03 00:45:55,108,21,kimmaz
@tommcfly can you explain the fletcherday? come to germany! ,1685536034,2009-05-03 00:50:16,60,9,Toin_Lina
Writing my English story  It involves @hannahmcfly and @tommcfly  peow peow ;),1685538312,2009-05-03 00:50:54,78,12,mcflyapril
"@tommcfly Ahhh, I tried. But it didn't work..  I'm knackered... but I'm seeing you guys on Tuesday, so I'm HAPPY HAPPY HAPPY  xxx",1685678230,2009-05-03 01:31:19,129,23,LAURENpoynter
@tommcfly Thats ok. We love you ,1685759308,2009-05-03 01:56:13,32,6,mini_mich
@tommcfly Just saw the Hollyoaks preview...destiny  Cool Star Wars T-shirt you wear ,1685777120,2009-05-03 02:01:30,84,12,star_girlsophie
"@tommcfly ohh it will be the best in the world, cause i really really wanst to meet you Tom ",1685777941,2009-05-03 02:01:45,92,19,mettebolding
@tommcfly you were so cute on t4 this morning ,1685838476,2009-05-03 02:20:58,46,9,rosieeejones
@tommcfly This Friday &lt;3 and I'm excited to buy new merch too ,1685839787,2009-05-03 02:21:23,65,12,ameeface
@tommcfly did Danny watch the fight??  Morning tom. ,1685855638,2009-05-03 02:26:33,52,8,danni_jones
@tommcfly Your gig @ Southend last night was awesome. It was amazing standing and being so close.. Loved every minute of it ,1685871932,2009-05-03 02:31:40,124,22,beckiboo91
@tommcfly I lost a tenner on my way to Blackpool and ended up not having enough money for a T Shirt! I was gutted! Bought one online now ,1685888633,2009-05-03 02:36:54,137,28,sashawedge
@tommcfly @dannymcfly @dougiemcfly @mcflyharry seeing you for my 4th time tonight  can't wait. good luck! x,1685902628,2009-05-03 02:41:31,107,16,loveorsympathy
@tommcfly tom.. starbucks is destiny ,1685966643,2009-05-03 03:02:04,37,5,Haniie
@nashmeg awwwh @tommcfly replied to you  good thing that too we did queue 36 hours! lollll CRUMPET TIME.,1685966885,2009-05-03 03:02:09,104,18,Monicarrrr
@tommcfly mmm...I LOVE Starbucks!  YOU ROCK!,1686010469,2009-05-03 03:16:24,44,6,mariaam1004
@tommcfly starbucks FTW!  luv it! cant live without it!,1686028672,2009-05-03 03:22:32,55,9,Anne_A4L
@tommcfly   ; aah you guyss are the bestest band ever  can't wait till you're on Hollyoakss! xx,1686074213,2009-05-03 03:37:10,95,17,aniqaROARxo
@tommcfly Now you can have Christmas everyday  xx,1686089251,2009-05-03 03:42:00,49,8,IndiaReville
@tommcfly  see you this weekend   cant  beleive the  tours  ending this week its gone soo fast..bring on the next tour xx,1686107557,2009-05-03 03:47:53,121,21,x_SammyBaby_x
"@tommcfly i was there at the show you guys were brill, best concert i have ever been to ",1686152370,2009-05-03 04:02:10,88,18,grabeelbabe
"@tommcfly Oooh and Tom, you're on t4 at 12:20 if you were planning on watching yourself.  That sounded weird! Haha xxx reply if you can",1686170555,2009-05-03 04:08:03,135,25,chloethelwell
@tommcfly im watching you on T4 right now ,1686216676,2009-05-03 04:22:36,42,8,rennie_x
"@tommcfly haha! Same, but to my nanas. Yaay! ",1686233839,2009-05-03 04:27:56,45,8,Amy_Vee
@tommcfly yum. my mum's making one for us. smells good  x,1686234129,2009-05-03 04:28:01,57,11,superbeccax
"@tommcfly i love r1,my mum said FallinginLove was on bt i mised it coz i was in bed,i was at hammersmith the night be4 great show  xx",1686249536,2009-05-03 04:32:32,133,27,EmilyLovesDanny
@tommcfly welcome to Ipswich cant wait to see ur concert 2nite ,1686333926,2009-05-03 04:57:41,63,11,nicolebglasgow
@tommcfly reply to @jenna_r it would mean sososo much to her ,1686392319,2009-05-03 05:13:39,61,11,chennysherm13
@tommcfly @dougiemcfly have fun at Judd's ,1686429425,2009-05-03 05:23:47,42,6,nathaliaroncato
@tommcfly Hey Tom   I love McFly and I think you're so awesome  which one of YOUR songs do you like the most? (traditional question)  x),1686465945,2009-05-03 05:33:18,136,25,JosefinKron
"@tommcfly fingers crossed not Mexico! Hope your all well, the tour has been amazing. I went to the p'mouth gig, thanks for a great night ",1686488580,2009-05-03 05:38:55,137,25,CaseyLillian
@tommcfly Why don't you talk about coming to Portugal for a gig?  that would be awesome.,1686570653,2009-05-03 05:58:41,88,16,nathaliaroncato
"@tommcfly mcfly's future = definitly germany!  i love life, too  just have a lot of adrenalin in me and i don't know why ",1686571795,2009-05-03 05:58:58,121,23,LaLoca_
"@tommcfly and we love you! hahaha pleeease, answer me  about the mcfly's future.are you anxious to come to Brazil? See you in Porto alegre",1686572538,2009-05-03 05:59:09,138,24,flaavia_
@tommcfly must be a fun life  i love your music and cant wait till you come over to aus next would love to get a reply  ox,1686572717,2009-05-03 05:59:11,122,27,charlii1
@tommcfly I love life too!  x,1686573145,2009-05-03 05:59:17,29,6,Megzx
@tommcfly I hope McFly is still touring when I'm 50!  Love you guys x cookiestars x,1686686011,2009-05-03 06:24:29,83,16,cookiestars
@tommcfly international tourning ? That may be interesting   What are the conclusions about McFly's future ?,1686730292,2009-05-03 06:34:02,108,16,jujudefruit
@Tommcfly yay talk about coming to the usa please ,1686730973,2009-05-03 06:34:11,50,9,gofiona
@tommcfly Guys please come back in Europe to do an european tour  Europe ? McFly !,1686753832,2009-05-03 06:39:07,82,16,Gipsy91
@tommcfly http://twitpic.com/4864o - ahhhhhhhhhhhh  love it ,1686778409,2009-05-03 06:44:19,60,6,allanajo
@tommcfly yeh! mcfly's future  so considered coming to China in the future?????? make an Asian tour some day!!!   plz consider it &lt;3,1686780534,2009-05-03 06:44:47,135,22,shelleyqi
@tommcfly talk about signings ,1686803225,2009-05-03 06:49:34,30,4,becklarr_x
@tommcfly Is Canada in McFly's future?? ,1686851838,2009-05-03 06:59:37,40,6,OMG_ITS_MELLY
@tommcfly go to america it will make @allymcfly happy and @crazy4mcfly23 happy! ,1686851921,2009-05-03 06:59:38,80,12,taylormcfly
@tommcfly me I love honey... ,1686877982,2009-05-03 07:04:43,29,5,thepoohwinnie
@tommcfly cool  i cant wait !  xxxxx,1686878456,2009-05-03 07:04:49,36,7,Starrgirrl_ox
@tommcfly is somewhere in the international tour America? I would love it soooo much if u come here   please come?!! love you guys,1686983054,2009-05-03 07:24:47,130,23,Loughstargirl
@tommcfly Aï¿½ai is soooooo good!!!! ,1687187158,2009-05-03 08:00:56,37,5,larii__
@tommcfly eeek how exciting is the new startrek movie please   you guys were awesome in portsmouth!! xxxxx,1687249164,2009-05-03 08:11:04,106,17,Miss_Janey
@tommcfly Iv seen wolverine yesterday.. Its Amazing! Goo see it! ,1687496819,2009-05-03 08:51:10,65,10,Fletchchax
@tommcfly Have fun while listening ;d Can we expect a concert in Germany? Pleaase reply. ,1687764642,2009-05-03 09:31:57,89,15,McFLYFan_Katie
@tommcfly i wish i could fit into this character count how much mcfly mean to me. how cheesy ,1687832189,2009-05-03 09:41:57,93,18,rosieeejones
@tommcfly  hAve A gReat shOW guys rock the HOuse  as my bday present !!!,1688080261,2009-05-03 10:17:34,72,14,cOntagiOuslY
@tommcfly like.. touring in america? haha.   i'm buying your hoody and the t-shirt with a mic and lightening bults!! can't wait!! ,1688969647,2009-05-03 12:19:39,130,21,JoCracker
@tommcfly loved his dark materials  my mom bought them for my last bday ,1691088752,2009-05-03 17:04:03,72,13,flooor_
"@tommcfly awww cute  my dog does that too lol , i'm sitting in music class atm trying to jazz up teddy bears picnic haha fun fun fun! ",1691235819,2009-05-03 17:24:22,134,27,rach210
Hello @tommcfly   Okay?  What is your favorite character from Twilight?,1691823946,2009-05-03 18:41:11,71,10,feernandaaa
@tommcfly hope you have a nice relaxing day!!! hope your well  wishing you all the best ,1694108872,2009-05-04 01:07:25,88,16,AnnaliseMcfly
@tommcfly Have a nice daaaay ! ,1694143659,2009-05-04 01:17:02,31,6,himynameisjude
"@tommcfly and may the 4th be with you, too.  *amused* loved it.",1694146952,2009-05-04 01:17:56,63,12,snogsie
@tommcfly aww we love you too ,1694182414,2009-05-04 01:27:24,30,6,xxlaurenbeexx
@tommcfly what did the times say? and thank you ,1694182717,2009-05-04 01:27:28,48,9,KimmiMcfly
"@tommcfly saw a Costa in St Pancras, but didnt have much time to have a drink over there. next time, i'll try ",1694183283,2009-05-04 01:27:37,110,22,douny
@tommcfly dw you never will  xx,1694184973,2009-05-04 01:28:04,31,6,BBRRIITTTTYY
@tommcfly could you post a link to the internet version of the times so that I can read it pllleeeaaassseeeeee!!!! ,1694202742,2009-05-04 01:32:42,115,20,apraalii
"@tommcfly good thing really, 'cause you're never getting rid of us.  please don't leave us.",1694220018,2009-05-04 01:37:24,91,15,_amberlovely
"@tommcfly haha that was good, slightly geeky but funny  x",1694255431,2009-05-04 01:47:13,57,10,xxbubbles336xx
@tommcfly You're getting new fans all the time. I wasn't one until November ,1694258604,2009-05-04 01:48:07,76,13,zoziekins
@tommcfly i am glad cos u wouldnt lose me as a fan anyway  i get to see you guys on saturday evening at leicester  it better be good!,1694275070,2009-05-04 01:52:42,133,28,SJB1990
"@tommcfly Aww tom, that made me smile  We love you very much too xD",1694402729,2009-05-04 02:28:04,67,14,kerri_louise
"@tommcfly happy #juddday, tom ",1694422465,2009-05-04 02:33:18,30,4,TamyT_xx
@tommcfly it's the best day ever. it's my birthday ,1694437517,2009-05-04 02:37:30,51,9,rockmutti
"@tommcfly awh Tom, thats really cute. i love you guys for that really, 'cause you care about fans  x",1694455542,2009-05-04 02:42:29,100,19,naomilouisee
"@tommcfly Tom, I saw again a guy who looks like you in my campus today. He's SOOO adorable... :&quot;) But you're still cuter than him. Haha.. ",1694494699,2009-05-04 02:53:11,143,26,NeenDhie
@tommcfly Hey Tom. Have your plans to make an concert in Denmark this year?  please reply xxx,1694647334,2009-05-04 03:33:18,93,17,mettebolding
@tommcfly thanx Tom  love u too !!!!!!!!!!!!!!!!!!!!!!! have a great day ,1694666081,2009-05-04 03:38:01,73,11,tzlillovemcfly
@tommcfly i'm so glad ,1694747789,2009-05-04 03:58:21,22,4,madeleinemcfly
"@tommcfly &quot;We never want to lose the fans that got us here!&quot; Thank you for saying that  Wish you and the others a nice day, greets",1694906723,2009-05-04 04:33:41,140,26,MissSpatz
@tommcfly But it was worth it  xxx.,1694979786,2009-05-04 04:48:48,35,7,PaulaLovesMcfly
@tommcfly I just read online the article you mentioned..meh.  I am very happy to be stuck on you and the guys--just try and get rid of me ,1695081624,2009-05-04 05:08:35,138,27,LauraaGee
@tommcfly since '05 ,1695410678,2009-05-04 06:03:59,20,3,_elz_
"@tommcfly You wouldnt change your fans for the world, tbh i dont think anyone would change mcfly for the world  You's are too amazing  x",1695728175,2009-05-04 06:48:55,136,25,TUTTEAMY
@tommcfly yeahhh! u've got plenty of great fans!! And in Spain too! u should come and play a gig here!! ,1695883134,2009-05-04 07:09:22,104,20,PilCurls
"@tommcfly You're welcome!  Actually, the all Swedish fans are trying to get McFly to  us! We are very close now ",1753008148,2009-05-09 23:46:42,112,20,livvvyy
"@tommcfly i saw you on tues and last niiiighht &lt;3 so amazzzing, didnt even notice you forgetting the wordddss ",1753237228,2009-05-10 00:42:05,113,19,maisizzle
@tommcfly AHHHHHHH!!!!! its my 16th birthday  And i cant belive i found out im seeing yous tonight  Best present everr!!! &lt;333333333,1753256073,2009-05-10 00:47:12,135,21,KellyLouiseee
is seventeen today  and is trekking from chorleywood to see @dannymcfly @tommcfly @dougiemcfly and @mcflyharry in cambridge  &lt;3,1753400424,2009-05-10 01:27:14,130,18,zoetunstall
@tommcfly but it all went too quick and there wasn't a chance lol ,1753729789,2009-05-10 03:08:04,66,13,katiecain
@tommcfly You were all soooo good last night at Leicester! And we broke the record!! Thanks soo much for an amazing night ,1753953723,2009-05-10 04:17:37,122,22,RachellSmithles
@tommcfly u need 2 learn the tune thingy tht he plays on tht huge floor piano ,1753971744,2009-05-10 04:22:51,78,16,april1991
@tommcfly can you peeps come to america pweasee? ,1753972090,2009-05-10 04:22:57,49,8,stephgonzalezz
"@tommcfly haha, awww  i wish i had sky! we have freeview.. n'awhh well! x",1753972275,2009-05-10 04:23:00,73,14,loubeejones
@tommcfly don't get swine flu + don't die please ,1753972356,2009-05-10 04:23:02,49,9,mrsdannyjones_
